Id,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7
12435,0,0,0,0,0,0,0,0
12436,0,1,1,0,0,0,0,1
12437,0,1,0,0,0,0,0,0
12438,0,0,0,0,0,0,0,0
12439,0,1,1,1,0,0,0,1
12440,0,0,0,0,0,0,0,0
12441,0,0,0,0,0,0,0,0
12442,0,0,0,0,0,0,0,0
12443,0,0,0,1,0,1,0,0
12444,0,0,0,0,0,0,0,0
12445,0,0,0,0,0,0,0,0
12446,0,0,0,0,0,0,0,0
12447,0,1,0,0,0,0,0,0
12448,0,0,0,0,0,0,0,0
12449,0,1,1,0,0,0,0,0
12450,0,0,0,0,0,0,0,0
12451,0,0,0,0,0,0,0,0
12452,0,0,0,0,0,0,0,0
12453,0,0,0,0,0,0,0,0
12454,0,0,0,0,0,0,0,0
12455,0,0,0,0,0,0,0,0
12456,0,0,0,0,0,0,0,0
12457,0,1,0,0,0,0,0,0
12458,0,0,0,0,0,0,0,0
12459,0,0,0,0,0,0,0,0
12460,0,0,0,0,0,0,0,0
12461,0,0,0,0,0,0,0,0
12462,0,1,0,0,0,0,0,0
12463,0,0,0,0,0,0,0,0
12464,0,0,0,0,0,0,0,0
12465,0,0,0,0,0,0,0,0
12466,0,0,0,0,0,0,0,0
12467,0,0,1,1,0,0,1,1
12468,0,0,0,0,0,0,0,0
12469,0,0,0,0,0,0,0,0
12470,0,0,0,0,0,0,0,0
12471,0,0,0,0,0,0,0,0
12472,0,1,0,0,0,0,0,0
12473,0,0,0,0,0,0,0,0
12474,0,0,0,0,0,0,0,0
12475,0,0,0,0,0,0,0,0
12476,0,1,0,0,0,0,0,0
12477,0,0,0,0,0,0,0,0
12478,0,0,1,0,0,0,0,0
12479,0,0,0,0,0,0,0,0
12480,0,0,0,0,0,0,0,0
12481,0,0,0,0,0,0,0,0
12482,0,0,0,0,0,0,0,0
12483,0,0,0,0,0,0,0,0
12484,0,0,0,0,0,0,0,0
12485,0,0,0,0,0,0,0,0
12486,0,1,0,0,0,0,0,0
12487,0,0,0,0,0,0,0,0
12488,0,0,0,0,0,0,0,0
12489,0,0,0,0,0,0,0,0
12490,0,0,0,0,0,0,0,0
12491,0,0,0,1,0,0,0,0
12492,0,0,0,0,0,0,0,0
12493,0,1,1,0,0,0,0,0
12494,0,1,0,0,0,0,0,0
12495,0,1,0,1,0,0,0,0
12496,0,0,0,0,0,0,0,0
12497,0,0,0,0,0,0,0,0
12498,0,0,0,0,0,0,0,0
12499,0,0,0,0,0,0,0,0
12500,0,1,0,1,0,0,1,1
12501,0,0,0,0,0,0,0,0
12502,0,0,0,0,0,0,0,0
12503,0,0,0,0,0,0,0,0
12504,0,0,0,0,0,0,0,0
12505,0,0,0,1,0,0,1,0
12506,0,0,0,0,0,0,0,0
12507,0,0,0,0,0,0,0,0
12508,0,0,0,0,0,0,0,0
12509,0,0,0,0,0,0,0,0
12510,0,0,0,0,0,0,0,0
12511,0,0,0,0,0,0,0,0
12512,0,0,0,0,0,0,0,0
12513,0,1,0,0,0,0,0,0
12514,0,0,0,0,0,0,0,0
12515,0,0,0,0,0,0,0,0
12516,0,0,0,0,0,0,0,0
12517,0,0,0,0,0,0,0,0
12518,0,0,0,0,0,0,0,0
12519,0,0,0,0,0,0,0,0
12520,0,0,0,0,0,0,0,0
12521,0,0,0,0,0,0,0,0
12522,0,0,0,0,0,0,0,0
12523,0,0,0,0,0,0,0,0
12524,0,0,0,0,0,0,0,0
12525,0,0,0,0,0,0,0,0
12526,0,0,0,0,0,0,0,0
12527,0,0,0,0,0,0,0,0
12528,0,0,0,0,0,0,0,0
12529,0,0,0,0,0,0,0,0
12530,0,0,0,0,0,0,0,0
12531,0,0,0,0,0,0,0,0
12532,0,0,0,0,0,0,0,0
12533,0,0,0,0,0,0,0,0
12534,0,0,0,0,0,0,0,0
12535,0,1,0,0,0,0,0,0
12536,0,0,0,0,0,0,0,0
12537,0,0,0,0,0,0,0,0
12538,0,0,0,0,0,0,0,0
12539,0,1,0,0,0,0,0,0
12540,0,0,0,1,0,0,1,0
12541,0,0,0,0,0,0,0,0
12542,0,0,0,0,0,0,0,0
12543,0,1,0,0,0,0,1,0
12544,0,0,0,0,0,0,0,0
12545,0,0,0,0,0,0,0,0
12546,0,0,0,1,0,0,1,0
12547,0,0,0,0,0,0,0,0
12548,0,0,0,0,0,0,0,0
12549,0,0,0,0,0,0,0,0
12550,0,0,0,0,0,0,0,0
12551,0,0,0,0,0,0,0,0
12552,0,0,0,0,0,0,0,0
12553,0,0,0,0,0,0,0,0
12554,0,0,0,0,0,0,0,0
12555,0,1,0,1,0,0,0,0
12556,0,0,0,0,0,0,0,0
12557,0,0,0,0,0,0,0,0
12558,0,0,0,0,0,0,0,0
12559,0,0,0,0,0,0,0,0
12560,0,0,0,0,0,0,0,0
12561,0,1,0,1,0,0,1,1
12562,0,0,0,0,0,0,0,0
12563,0,0,0,0,0,0,0,0
12564,0,0,0,0,0,0,0,0
12565,0,1,1,0,0,0,0,0
12566,0,0,0,0,0,0,0,0
12567,0,1,0,0,0,0,0,0
12568,0,0,0,0,0,0,0,0
12569,0,0,0,0,0,0,0,0
12570,0,1,0,0,0,0,0,0
12571,0,1,0,0,0,0,0,0
12572,0,0,0,0,0,0,0,0
12573,0,0,0,0,0,0,0,0
12574,0,0,0,0,0,0,0,0
12575,0,0,0,0,0,0,0,0
12576,0,0,0,0,0,0,0,0
12577,0,0,0,0,0,0,0,0
12578,0,0,0,0,0,0,0,0
12579,0,0,1,0,0,0,0,0
12580,0,0,0,0,0,0,0,0
12581,0,0,0,0,0,0,0,0
12582,0,0,0,0,0,0,0,0
12583,0,0,0,0,0,0,0,0
12584,0,0,0,1,0,0,1,0
12585,0,0,0,0,0,0,0,0
12586,0,0,0,0,0,0,0,0
12587,0,0,0,0,0,0,0,0
12588,0,0,0,0,0,0,0,0
12589,0,0,0,0,0,0,0,0
12590,0,0,0,0,0,0,0,0
12591,0,0,0,0,0,0,0,0
12592,0,0,0,0,0,0,0,0
12593,0,0,0,0,0,0,0,0
12594,0,0,0,0,0,0,0,0
12595,0,0,0,0,0,0,0,1
12596,0,0,0,0,0,0,0,0
12597,0,0,0,0,0,0,0,0
12598,0,1,0,0,0,0,0,0
12599,0,0,0,0,0,0,0,0
12600,0,0,0,1,0,0,0,0
12601,0,0,0,0,0,0,0,0
12602,0,0,0,0,0,0,0,0
12603,0,0,0,0,0,0,0,0
12604,0,0,0,0,0,0,0,0
12605,0,1,0,0,0,0,0,0
12606,0,0,0,0,0,0,0,0
12607,0,0,0,0,0,0,0,0
12608,0,0,0,0,0,0,0,0
12609,0,0,0,0,0,0,0,0
12610,0,0,0,0,0,0,0,0
12611,0,0,0,0,0,0,0,0
12612,0,0,0,0,0,0,0,0
12613,0,0,0,0,0,0,0,0
12614,0,0,0,0,0,0,0,0
12615,0,0,0,0,0,0,0,0
12616,0,0,0,0,0,0,0,0
12617,0,0,0,0,0,0,0,0
12618,0,0,0,0,0,0,0,0
12619,0,0,0,0,0,0,0,0
12620,0,0,0,0,0,0,0,0
12621,0,0,0,0,0,0,0,0
12622,0,0,0,0,0,0,0,0
12623,0,0,0,0,0,0,0,0
12624,0,0,0,0,0,0,0,0
12625,0,0,0,0,0,0,0,0
12626,0,0,0,0,0,0,0,0
12627,0,0,0,0,0,0,0,0
12628,0,0,0,0,0,0,0,0
12629,0,0,0,0,0,0,0,0
12630,0,0,0,0,0,0,0,0
12631,0,0,0,0,0,0,0,0
12632,0,0,0,0,0,0,0,0
12633,0,0,0,0,0,0,0,0
12634,0,0,0,0,0,0,0,0
12635,0,0,0,0,0,0,0,0
12636,0,0,0,0,0,0,0,0
12637,0,0,0,0,0,0,0,0
12638,0,0,0,0,0,0,0,0
12639,0,0,0,0,0,0,0,0
12640,0,0,0,0,0,0,0,0
12641,0,0,0,0,0,0,0,0
12642,0,1,0,0,0,0,0,0
12643,0,0,0,0,0,0,0,0
12644,0,0,0,0,0,0,0,0
12645,0,0,0,0,0,0,0,0
12646,0,0,0,0,0,0,0,0
12647,0,0,0,0,0,0,0,0
12648,0,0,0,0,0,0,0,0
12649,0,0,0,0,0,0,0,0
12650,0,1,0,1,0,0,0,0
12651,0,0,0,0,0,0,1,0
12652,0,0,0,0,0,0,0,0
12653,0,0,0,0,0,0,0,0
12654,0,0,0,0,0,0,0,0
12655,0,1,0,0,0,0,0,0
12656,0,1,0,1,0,0,1,0
12657,0,0,0,0,0,0,0,0
12658,0,0,0,0,0,0,0,0
12659,0,0,0,0,0,0,0,0
12660,0,0,0,0,0,0,0,0
12661,0,0,0,0,0,0,0,0
12662,0,0,0,0,0,0,0,0
12663,0,0,0,0,0,0,0,0
12664,0,1,0,0,0,0,1,0
12665,0,0,0,0,0,0,0,0
12666,0,0,0,0,0,0,0,0
12667,0,0,0,0,0,0,0,0
12668,0,0,0,0,0,0,0,0
12669,0,0,0,0,0,0,0,0
12670,0,0,0,0,0,0,0,0
12671,0,0,0,1,0,0,1,0
12672,0,1,0,0,0,0,0,0
12673,0,1,0,0,0,0,0,0
12674,0,0,0,0,0,0,0,0
12675,0,0,0,0,0,0,1,0
12676,0,1,0,0,0,0,0,0
12677,0,0,0,0,0,0,0,0
12678,0,0,0,0,0,0,0,0
12679,0,1,1,1,0,0,0,0
12680,0,1,1,0,0,0,0,1
12681,0,1,0,1,0,0,0,0
12682,0,1,0,0,0,0,0,0
12683,0,0,0,0,0,0,0,0
12684,0,0,0,0,0,0,0,0
12685,0,0,0,0,0,0,0,0
12686,0,0,0,0,0,0,0,0
12687,0,1,0,0,0,0,0,0
12688,0,0,0,0,0,0,0,0
12689,0,0,0,0,0,0,0,0
12690,0,0,0,0,0,0,0,0
12691,0,0,0,0,0,0,0,0
12692,0,0,0,0,0,0,0,0
12693,0,0,0,1,0,0,0,0
12694,0,0,0,0,0,0,0,0
12695,0,0,0,0,0,0,0,0
12696,0,0,0,0,0,0,0,0
12697,0,0,0,0,0,0,0,0
12698,0,0,0,0,0,0,0,0
12699,0,0,0,1,0,0,0,0
12700,0,0,0,0,0,0,0,0
12701,0,0,0,0,0,0,0,0
12702,0,0,0,0,0,0,0,0
12703,0,0,0,0,0,0,0,0
12704,0,0,0,0,0,0,0,0
12705,0,0,0,0,0,0,0,0
12706,0,0,0,0,0,0,0,0
12707,0,1,0,1,0,0,1,0
12708,0,0,0,0,0,0,0,0
12709,0,0,0,0,0,0,1,0
12710,0,0,0,0,0,0,0,0
12711,0,0,0,0,0,0,0,0
12712,0,0,0,0,0,0,0,0
12713,0,0,0,0,0,0,0,0
12714,0,0,0,0,0,0,0,0
12715,0,0,0,0,0,0,0,0
12716,0,1,0,0,0,0,0,0
12717,0,0,0,0,0,0,0,0
12718,0,0,0,0,0,0,0,0
12719,0,0,0,0,0,0,0,0
12720,0,1,0,0,0,0,0,0
12721,0,0,0,0,0,0,0,0
12722,0,0,0,0,0,0,0,0
12723,0,0,0,0,0,0,0,0
12724,0,0,0,0,0,0,0,0
12725,0,0,0,0,0,0,0,0
12726,0,0,0,0,0,0,0,0
12727,0,0,0,0,0,0,0,0
12728,0,0,0,0,0,0,0,0
12729,0,1,0,0,0,1,1,0
12730,0,0,0,0,0,0,0,0
12731,0,1,0,0,0,0,0,0
12732,0,0,0,0,0,0,0,0
12733,0,0,0,0,0,0,0,0
12734,0,1,0,0,0,0,0,0
12735,0,0,0,1,0,0,1,0
12736,0,0,0,1,0,0,0,0
12737,0,0,0,0,0,0,0,0
12738,0,0,0,0,0,0,0,0
12739,0,1,1,0,0,0,0,0
12740,0,0,0,0,0,0,0,0
12741,0,0,0,1,0,0,1,0
12742,0,1,0,0,0,0,0,0
12743,0,0,0,0,0,0,0,0
12744,0,0,0,0,0,0,0,0
12745,0,0,0,0,0,0,0,0
12746,0,0,0,0,0,0,0,0
12747,0,0,0,0,0,0,0,0
12748,0,0,0,0,0,0,0,0
12749,0,0,0,0,0,0,0,0
12750,0,0,0,0,0,0,0,0
12751,0,0,0,0,0,0,0,0
12752,0,0,0,0,0,0,0,0
12753,0,0,0,0,0,0,0,0
12754,0,0,0,0,0,0,0,0
12755,0,1,1,0,0,0,0,0
12756,0,0,0,0,0,0,0,0
12757,0,0,0,0,0,0,0,0
12758,0,0,0,0,0,0,0,0
12759,0,0,0,0,0,0,0,0
12760,0,0,0,0,0,0,0,0
12761,0,0,0,1,0,0,1,0
